"Accident_Index","accyr","Vehicle_Reference","Vehicle_Type","Towing_and_Articulation","Vehicle_Manoeuvre","Vehicle_Location-Restricted_Lane","Junction_Location","Skidding_and_Overturning","Hit_Object_in_Carriageway","Vehicle_Leaving_Carriageway","Hit_Object_off_Carriageway","1st_Point_of_Impact","Was_Vehicle_Left_Hand_Drive","Journey_Purpose_of_Driver","Sex_of_Driver","Age_Band_of_Driver","Engine_Capacity_(CC)","Propulsion_Code","Age_of_Vehicle","Driver_IMD_Decile","Driver_Home_Area_Type","make","model"
"2016010000658","2016","1","1","0","18","0","1","1","-1","0","0","1","1","2","1","8","-1","-1","-1","2","1",\0,\0
"2016010000658","2016","2","9","0","7","0","1","0","-1","0","0","4","-1","6","1","5","-1","-1","-1","-1","-1",\0,\0
"2016010000659","2016","1","11","0","5","2","2","0","0","0","0","0","1","1","1","7","6700","2","8","3","1","ALEXANDER DENNIS","Missing"
"2016010000660","2016","1","9","-1","3","-1","-1","-1","-1","-1","-1","-1","-1","6","1","7","-1","-1","-1","-1","1",\0,\0
"2016010000660","2016","2","11","-1","18","-1","-1","-1","-1","-1","0","2","-1","6","1","7","-1","-1","-1","-1","1",\0,\0
"2016010000662","2016","1","9","0","18","0","0","0","0","0","0","4","1","6","1","8","1995","2","5","10","1","BMW","120D M SPORT"
"2016010000662","2016","2","9","0","18","0","0","1","0","0","0","3","1","6","1","8","998","1","3","2","1","PEUGEOT","107 ACTIVE"
"2016010000663","2016","1","9","0","7","0","5","0","0","0","0","3","1","6","1","7","1998","1","14","-1","-1","HONDA","CR-V I-VTEC SE"
"2016010000663","2016","2","90","0","18","0","5","0","0","0","0","0","1","1","1","6","-1","-1","-1","4","1",\0,\0
"2016010000664","2016","1","4","0","18","-1","8","2","10","0","0","4","1","6","1","6","-1","-1","-1","-1","1",\0,\0
"2016010000664","2016","2","9","-1","11","-1","8","-1","0","0","0","-1","-1","6","1","-1","-1","-1","-1","-1","2",\0,\0
"2016010000665","2016","1","11","0","7","0","5","0","0","0","0","0","1","1","1","8","9360","2","6","2","1","VOLVO","Missing"
"2016010000667","2016","1","1","-1","5","-1","-1","-1","-1","-1","-1","-1","1","2","1","8","-1","-1","-1","-1","1",\0,\0
"2016010000668","2016","1","3","0","4","0","0","1","0","0","0","1","1","6","1","4","125","1","10","2","1","HONDA","FES 125-5"
"2016010000668","2016","2","9","0","10","0","0","0","0","0","0","1","1","6","1","7","1995","2","6","3","1","NISSAN","QASHQAI N-TEC DCI 4X4"
"2016010000669","2016","1","19","0","1","0","5","0","0","0","0","2","1","6","1","7","1753","2","5","-1","-1","FORD","TRAN CONNECT 90 T230"
"2016010000669","2016","2","9","0","3","0","5","0","0","0","0","1","1","6","1","5","1798","1","9","6","1","FORD","FOCUS ZETEC CLIMATE"
"2016010000670","2016","1","3","0","7","0","8","1","0","0","0","0","1","1","1","7","-1","-1","-1","-1","1",\0,\0
"2016010000670","2016","2","9","0","14","0","1","0","0","0","0","0","1","6","3","-1","-1","-1","-1","-1","-1",\0,\0
"2016010000671","2016","1","9","0","10","0","0","0","0","0","0","0","1","2","1","8","1598","2","5","4","1","SKODA","FABIA ELEGANCE TDI CR 75"
"2016010000671","2016","2","3","0","18","0","0","2","0","0","0","0","1","6","1","6","-1","-1","-1","6","1",\0,\0
"2016010000672","2016","1","11","0","5","0","2","0","0","0","0","4","1","1","1","6","4461","2","3","2","1","ALEXANDER DENNIS","Missing"
"2016010000673","2016","1","19","0","18","0","1","0","0","0","0","4","1","6","3","-1","-1","-1","-1","-1","-1",\0,\0
"2016010000674","2016","1","11","0","5","0","1","0","0","0","0","0","1","1","1","8","8268","2","14","9","1","DENNIS","Missing"
"2016010000675","2016","1","19","0","4","0","1","0","0","0","0","2","1","1","1","7","1995","2","8","1","1","NISSAN","PRIMASTAR DCI 90 SWB"
"2016010000675","2016","2","21","0","4","0","1","0","0","0","0","1","1","1","1","7","12777","2","9","-1","-1","VOLVO","Missing"
"2016010000677","2016","1","9","0","9","0","1","0","0","0","0","3","1","2","2","6","1995","2","12","4","1","VAUXHALL","ZAFIRA LIFE DTI AUTO"
"2016010000677","2016","2","3","0","14","0","1","0","0","0","0","2","1","6","1","7","125","1","-1","4","1","Yamaha","GPD125-A NMAX 125 ABS"
"2016010000678","2016","1","9","0","3","0","0","0","0","0","0","2","1","1","1","7","1242","1","4","3","1","FORD","FIESTA EDGE 60"
"2016010000678","2016","2","9","0","3","0","0","0","0","0","0","2","1","2","2","6","1598","1","6","8","1","VAUXHALL","ASTRA SRI 113"
"2016010000678","2016","3","9","0","3","0","0","0","0","0","0","2","1","6","1","9","1984","1","5","4","1","AUDI","TT S LINE TFSI"
"2016010000678","2016","4","19","0","18","0","0","0","0","0","0","1","1","6","3","-1","-1","-1","-1","-1","-1",\0,\0
"2016010000679","2016","1","9","0","7","0","8","0","0","0","0","2","1","1","2","6","1364","1","8","5","1","VAUXHALL","CORSA CLUB A/C AUTO"
"2016010000679","2016","2","9","0","18","0","1","0","0","0","0","1","1","6","2","9","2143","2","-1","4","1","MERCEDES","B 200 SPORT EXECUTIVE D AUTO"
"2016010000680","2016","1","9","0","18","0","0","0","0","0","0","1","1","6","2","9","1968","2","7","6","1","AUDI","A4 S LINE QTRO 170TDI DPF"
"2016010000680","2016","2","8","0","4","0","0","0","0","0","0","2","1","1","1","6","1686","2","4","2","1","VAUXHALL","ZAFIRA EXCLUSIV CDTI EFLX"
"2016010000680","2016","3","9","0","4","0","0","0","0","0","0","2","1","6","2","6","1968","2","1","4","1","AUDI","A5 S LINE BLACK ED + TDI CVT"
"2016010000681","2016","1","5","0","14","0","0","0","0","0","0","1","1","6","1","8","748","1","19","6","2","HONDA","VFR 750 F"
"2016010000682","2016","1","9","0","18","0","5","0","0","0","0","4","1","6","1","8","1997","2","13","6","1","PEUGEOT","206 HDI D TURBO"
"2016010000683","2016","1","9","0","18","0","0","0","0","0","0","1","1","6","1","5","1598","1","11","4","1","VAUXHALL","ASTRA CLUB TWINPORT"
"2016010000683","2016","2","9","0","7","0","0","0","0","0","0","1","1","6","1","4","1995","2","3","6","1","BMW","118D SPORT"
"2016010000684","2016","1","9","0","18","0","1","0","0","0","0","1","1","2","1","4","-1","-1","-1","9","1","CITROEN","NEMO 660 ENTERPRISE HDI"
"2016010000684","2016","2","9","0","5","0","1","0","0","0","0","1","1","6","1","-1","1895","1","17","9","1","BMW","Z3"
"2016010000685","2016","1","9","0","9","0","5","0","0","0","0","3","1","6","3","-1","-1","-1","-1","-1","-1",\0,\0
"2016010000686","2016","1","9","0","9","0","5","0","0","0","0","3","1","6","1","7","1796","1","6","9","1","MERCEDES","SLK 200 KOMPRESSOR"
"2016010000686","2016","2","5","0","18","0","1","5","0","0","0","1","1","6","1","6","748","1","8","9","1","KAWASAKI","ZR 750 L8F"
"2016010000688","2016","1","9","0","4","0","1","0","0","0","0","2","1","6","1","6","1995","2","-1","3","1","BMW","X1 XDRIVE25D M SPORT AUTO"
"2016010000688","2016","2","2","0","12","0","1","0","0","0","0","1","1","1","1","4","108","1","1","3","1","Honda","NSC 110 E-E"
"2016010000690","2016","1","9","0","4","0","2","0","0","0","0","1","1","6","2","9","1299","1","13","5","1","FORD","KA"
"2016010000690","2016","2","9","0","18","0","2","0","0","0","0","1","1","6","1","6","1598","1","4","5","1","VAUXHALL","ASTRA SRI"
"2016010000691","2016","1","9","0","7","0","8","0","0","0","0","1","1","6","1","-1","-1","-1","-1","-1","-1",\0,\0
"2016010000692","2016","1","9","0","18","0","1","0","0","0","0","3","1","6","2","5","1364","1","9","3","1","VAUXHALL","CORSA DESIGN AUTO"
"2016010000692","2016","2","9","0","9","0","6","0","0","0","0","1","1","6","2","4","1229","1","7","4","1","VAUXHALL","CORSA LIFE A/C"
"2016010000694","2016","1","9","0","9","0","8","0","0","0","0","3","1","6","1","8","1840","1","15","2","1","MAZDA","MX - 5  S - VT"
"2016010000694","2016","2","3","0","18","0","8","0","0","0","0","1","1","6","2","5","-1","-1","-1","3","1",\0,\0
"2016010000695","2016","1","9","0","4","0","7","0","0","0","0","2","1","2","1","9","1796","1","12","4","1","LOTUS","EXIGE (TOURING)"
"2016010000695","2016","2","9","0","4","0","7","0","0","0","0","1","1","6","2","5","1339","1","9","5","1","HONDA","CIVIC SE I-DSI"
"2016010000696","2016","1","9","0","18","0","1","0","0","0","0","1","1","6","1","6","-1","-1","-1","5","1","Honda","NSC 110 E-E"
"2016010000696","2016","2","9","0","6","0","1","0","0","0","0","3","1","6","1","10","1950","2","-1","6","1","MERCEDES","E 220 D SE PREMIUM+ AUTO"
"2016010000697","2016","1","9","0","18","0","1","0","0","0","0","3","1","6","2","7","1496","2","1","4","1","BMW","116D ED PLUS"
"2016010000697","2016","2","9","0","9","0","8","0","0","0","0","1","1","6","1","6","1587","1","13","8","1","PEUGEOT","307 RAPIER 16V"
"2016010000698","2016","1","8","0","18","0","8","0","0","0","0","1","1","1","1","8","1968","2","2","4","1","VOLKSWAGEN","SHARAN S BLUEMOTION TDI S-A"
"2016010000698","2016","2","2","0","18","0","1","1","0","0","0","1","1","1","1","6","108","1","2","4","1","Honda","NSC 110 E-E"
"2016010000700","2016","1","19","0","4","0","1","0","4","3","0","1","1","2","1","6","-1","-1","-1","-1","3",\0,\0
"2016010000700","2016","2","3","0","3","0","1","0","0","3","0","2","1","2","1","7","-1","-1","-1","-1","1",\0,\0
"2016010000707","2016","1","3","0","8","0","8","0","0","0","0","4","1","6","1","6","125","1","11","4","1","HONDA","ANF 125-5"
"2016010000707","2016","2","9","0","9","0","1","0","4","0","0","1","1","6","1","4","-1","-1","-1","1","1",\0,\0
"2016010000708","2016","1","9","0","18","0","2","0","0","0","0","1","1","2","1","8","2149","2","9","10","2","MERCEDES","C220 CDI SE AUTO"
"2016010000711","2016","1","9","0","1","0","1","0","0","0","0","2","1","6","3","-1","1796","1","8","-1","-1","MERCEDES","C180 K SPORT EDITION AUTO"
"2016010000717","2016","1","19","0","7","0","8","0","0","0","0","4","1","1","1","8","1753","2","9","4","1","FORD","TRANSIT CONN T200 LX90"
"2016010000718","2016","1","9","0","4","0","3","0","11","7","2","3","1","2","2","7","1200","1","1","5","1","PEUGEOT","2008 ALLURE S-A"
"2016010000718","2016","2","20","0","3","0","4","0","0","0","0","4","1","1","1","6","-1","-1","-1","5","1","NISSAN","NAVARA TEKNA DCI AUTO"
"2016010000719","2016","1","9","0","1","0","1","0","0","0","0","2","1","2","2","6","1596","1","9","4","1","FORD","FOCUS C-MAX ZETEC"
"2016010000719","2016","2","3","0","9","0","1","0","0","0","0","1","1","1","1","6","124","1","6","1","1","YAMAHA","XC 125 E VITY"
"2016010000722","2016","1","9","-1","18","-1","6","-1","-1","-1","-1","2","1","6","1","6","-1","-1","-1","-1","1",\0,\0
"2016010000725","2016","1","9","0","4","0","8","0","0","0","0","2","1","2","1","7","2143","2","-1","10","1","MERCEDES","E220 AMG LINE BLUETEC AUTO"
"2016010000725","2016","2","1","0","12","0","8","0","0","0","0","1","1","2","1","6","-1","-1","-1","7","1",\0,\0
"2016010000726","2016","1","2","0","4","0","1","0","0","0","0","1","1","2","1","8","49","1","15","4","1","PIAGGIO","ET2"
"2016010000727","2016","1","9","0","9","0","1","0","0","0","0","1","1","6","3","-1","-1","-1","-1","-1","-1",\0,\0
"2016010000728","2016","1","9","0","5","0","4","0","0","0","0","1","1","3","1","7","1999","2","1","6","1","JAGUAR","XE PRESTIGE D AUTO"
"2016010000730","2016","1","19","0","11","0","1","0","0","0","0","2","1","1","1","6","2198","2","-1","3","1","FORD","TRANSIT CUSTOM 310 ECO-TECH"
"2016010000730","2016","2","9","0","18","0","1","0","0","0","0","1","1","6","1","5","1598","1","7","2","1","RENAULT","MEGANE DYNAMIQUE VVT"
"2016010000732","2016","1","11","0","18","0","1","0","0","0","0","3","1","6","1","7","7300","2","11","4","1","VOLVO","Missing"
"2016010000732","2016","2","9","0","18","0","1","0","0","0","0","1","1","6","1","9","1797","8","3","5","1","TOYOTA","AURIS ICON VVT-I CVT"
"2016010000733","2016","1","9","0","6","0","0","0","0","0","0","3","1","2","1","6","1461","2","-1","7","1","RENAULT","KADJAR DYNAMIQUE NAV DCI A"
"2016010000733","2016","2","1","0","4","0","0","0","0","0","0","1","1","2","1","8","-1","-1","-1","9","1",\0,\0
"2016010000734","2016","1","9","0","3","0","0","0","0","0","0","2","1","2","2","6","1598","1","8","2","1","VAUXHALL","ASTRA SXI"
"2016010000734","2016","2","9","0","4","0","0","0","0","0","0","1","1","6","1","6","1398","1","5","10","1","VAUXHALL","CORSA SE"
"2016010000734","2016","3","9","0","4","0","0","0","0","0","0","1","1","6","1","7","1956","2","4","4","1","VAUXHALL","INSIGNIA TECHLINE CDTI ECO S/S"
"2016010000735","2016","1","9","0","7","0","3","0","0","0","0","4","1","6","1","5","2979","1","2","3","1","BMW","M4 S-A"
"2016010000735","2016","2","19","0","7","0","3","0","0","0","0","1","1","6","1","-1","1248","2","7","-1","-1","VAUXHALL","COMBO 1700 CDTI"
"2016010000737","2016","1","3","0","13","0","2","0","0","0","0","0","1","2","1","6","125","1","-1","3","1","Lexmoto","FMX 125 WY 125 T-108"
"2016010000737","2016","2","9","0","14","0","2","0","0","0","0","0","1","2","2","6","1198","1","3","5","1","VOLKSWAGEN","POLO MATCH 60"
"2016010000739","2016","1","11","0","3","3","0","0","0","0","0","0","1","1","1","7","7300","2","10","4","1","VOLVO","Missing"
"2016010000742","2016","1","19","0","11","0","2","0","0","0","0","4","1","1","1","8","1968","2","-1","-1","-1","VOLKSWAGEN","TRANSPORTER T28 S-LINE TDI BMT"
"2016010000742","2016","2","1","0","18","0","2","0","0","0","0","1","1","6","1","4","-1","-1","-1","5","1",\0,\0
"2016010000743","2016","1","9","0","4","0","1","0","0","1","0","2","1","6","1","7","1995","2","10","3","1","BMW","320D SE"
"2016010000743","2016","2","9","0","4","0","1","0","0","1","0","1","1","6","2","9","1388","1","7","2","1","FORD","FIESTA TITANUM AUTO"
"2016010000746","2016","1","8","0","12","0","2","0","0","0","0","1","1","1","1","8","2499","2","2","4","1","LONDON TAXIS INT.","TX4 ELEGANCE AUTO"
"2016010000746","2016","2","9","5","18","0","2","0","0","0","0","1","1","6","1","7","1797","8","6","4","1","TOYOTA","PRIUS T SPIRIT VVT-I CVT"
"2016010000746","2016","3","9","0","18","0","2","0","0","0","0","1","1","2","2","6","1992","2","10","4","1","MERCEDES","B180 CDI CVT"
"2016010000746","2016","4","9","0","2","0","2","1","0","0","0","1","1","6","3","-1","1868","2","12","-1","-1","CITROEN","BERLINGO M-SPACE FORTE D"
"2016010000746","2016","5","9","0","2","0","2","1","0","0","0","1","1","6","3","-1","1596","1","14","-1","-1","FORD","FOCUS CHIC"
"2016010000747","2016","1","1","0","18","4","1","-1","-1","0","0","-1","1","2","1","6","-1","-1","-1","2","1",\0,\0
"2016010000747","2016","2","19","0","7","0","1","0","0","0","0","1","1","6","3","-1","-1","-1","-1","-1","-1",\0,\0
"2016010000748","2016","1","1","-1","18","-1","-1","-1","-1","-1","-1","1","1","1","1","5","-1","-1","-1","-1","1",\0,\0
"2016010000748","2016","2","9","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","6","1","-1","-1","-1","-1","-1","1",\0,\0
"2016010000749","2016","1","9","-1","18","-1","-1","-1","-1","-1","-1","-1","-1","6","1","7","-1","-1","-1","-1","1",\0,\0
"2016010000750","2016","1","9","0","3","0","-1","0","0","0","0","2","1","1","1","9","1339","8","6","5","3","HONDA","CIVIC ES IMA HYBRID CVT"
"2016010000750","2016","2","9","0","18","0","-1","0","4","0","0","1","1","6","1","7","1998","1","1","3","1","MINI","COOPER S"
"2016010000751","2016","1","9","0","9","0","8","0","0","0","0","1","1","6","1","7","1390","1","11","9","1","RENAULT","MODUS DYNAMIQUE 16V"
"2016010000751","2016","2","11","0","18","0","8","0","0","0","0","1","1","1","1","6","6700","2","-1","9","1","ALEXANDER DENNIS","Missing"
"2016010000752","2016","1","9","0","18","0","0","0","0","0","0","4","1","1","1","6","1598","2","-1","2","1","SKODA","OCTAVIA SE TDI"
"2016010000753","2016","1","2","0","18","0","8","0","0","0","0","4","1","1","1","5","125","1","1","5","1","Honda","SH 125 AD-E"
"2016010000753","2016","2","9","0","5","0","8","0","0","0","0","1","1","6","2","7","1995","2","2","2","1","BMW","518D SE AUTO"
"2016010000756","2016","1","9","0","18","0","0","1","0","0","0","2","1","1","1","8","1598","2","3","3","1","NISSAN","QASHQAI TEKNA IS DCI"
"2016010000756","2016","2","19","0","18","0","0","1","0","0","0","1","1","1","1","7","2198","2","4","6","1","FORD","TRANSIT 100 T350 RWD"
"2016010000756","2016","3","9","0","18","0","0","0","0","0","0","1","1","6","3","-1","2143","2","1","-1","-1","MERCEDES","A200 SPORT CDI"
"2016010000756","2016","4","9","0","18","0","0","0","7","0","0","4","1","1","1","8","4806","1","8","6","3","PORSCHE","CAYENNE S TIPTRONIC"
"2016010000757","2016","1","9","0","13","0","0","0","0","7","0","1","1","6","1","4","2993","2","7","-1","-1","BMW","X5 XDRIVE 30D SE 5S A"
"2016010000757","2016","2","9","0","18","0","0","0","0","0","0","3","1","6","2","6","1600","1","5","7","1","MINI","COOPER"
"2016010000757","2016","3","9","0","18","0","0","0","0","1","0","1","1","6","2","7","1598","1","6","10","1","MINI","ONE"
"2016010000757","2016","4","9","0","18","0","0","0","0","0","0","0","1","6","1","8","1560","2","1","5","1","FORD","FOCUS EDGE TDCI 115"
"2016010000760","2016","1","19","0","1","9","1","0","0","0","0","2","1","1","1","7","1248","2","6","3","1","VAUXHALL","COMBO 1700 CDTI"
"2016010000761","2016","1","9","-1","-1","0","1","0","0","0","0","1","1","6","1","4","-1","-1","-1","-1","1",\0,\0
"2016010000763","2016","1","11","0","18","2","1","0","0","0","0","0","1","6","1","6","7300","2","13","3","1","VOLVO","Missing"
"2016010000763","2016","2","90","0","18","0","1","0","0","7","0","0","1","6","1","7","-1","-1","-1","-1","-1","FORD","FOCUS EDGE TDCI 115"
"2016010000767","2016","1","9","5","7","0","3","0","10","0","0","1","1","6","1","9","1958","1","13","4","1","VOLVO","V40 SPORT LUX"
"2016010000769","2016","1","1","0","18","0","0","5","0","0","0","1","1","2","1","8","-1","-1","-1","9","1",\0,\0
"2016010000771","2016","1","9","0","1","0","0","0","0","0","0","2","1","2","1","8","2993","2","5","6","1","JAGUAR","XF PREMIUM LUXURY V6 AUTO"
"2016010000775","2016","1","9","0","9","0","1","0","0","0","0","4","1","6","2","9","-1","-1","-1","5","1",\0,\0
"2016010000776","2016","1","9","0","9","0","6","0","0","0","0","1","1","6","3","-1","898","1","-1","-1","-1","RENAULT","TWINGO DYNAMIQUE TCE AUTO"
"2016010000778","2016","1","3","0","14","0","1","0","0","0","0","1","1","6","3","-1","125","1","8","-1","-1","HONDA","SH 125-8"
"2016010000779","2016","1","9","0","18","0","8","0","0","1","0","1","1","6","1","5","2143","2","-1","7","3","MERCEDES","C 220 AMG LINE PREMIUM D AUTO"
"2016010000779","2016","2","9","0","5","0","2","0","0","1","10","4","1","6","2","-1","1995","2","4","2","1","BMW","320D EFFICIENTDYNAMICS"
"2016010000780","2016","1","9","0","9","0","1","0","0","0","0","1","1","6","2","5","1461","2","-1","6","1","MERCEDES","A 180 D SE"
"2016010000780","2016","2","9","0","7","0","2","0","0","0","0","3","1","6","2","9","1497","8","8","8","1","TOYOTA","PRIUS T3 VVT-I AUTO"
"2016010000782","2016","1","8","0","3","0","0","0","0","0","0","2","1","1","1","6","1596","1","3","1","1","TOYOTA","VERSO ICON VALVEMATIC"
"2016010000782","2016","2","9","0","18","0","0","0","0","0","0","1","1","6","3","-1","-1","-1","-1","-1","-1",\0,\0
"2016010000783","2016","1","5","0","3","0","2","0","0","0","0","4","1","2","1","8","999","1","4","4","1","BMW","S 1000 RR"
"2016010000783","2016","2","9","0","1","0","2","0","0","0","0","2","1","6","1","6","1998","1","9","2","1","TOYOTA","RAV4 XTR VVT-I A"
"2016010000786","2016","1","5","0","12","0","7","0","11","0","0","1","1","6","1","5","599","1","18","8","1","YAMAHA","YZF 600 R"
"2016010000787","2016","1","9","0","16","0","0","0","0","0","0","3","1","6","1","6","-1","-1","-1","-1","1",\0,\0
"2016010000787","2016","2","9","0","16","0","0","0","0","0","0","4","1","6","2","6","-1","-1","-1","-1","1",\0,\0
"2016010000788","2016","1","9","0","4","0","3","0","0","0","0","2","1","1","1","7","2967","2","5","3","1","VOLKSWAGEN","TOUAREG V6 SE TDI BLUE TECH A"
"2016010000788","2016","2","9","0","4","0","3","0","0","0","0","2","1","6","1","8","1390","1","12","5","1","VOLKSWAGEN","POLO TWIST"
"2016010000788","2016","3","9","0","4","0","3","0","0","0","0","1","1","6","2","10","1998","1","8","3","1","TOYOTA","RAV4 XT5 AUTO"
"2016010000790","2016","1","9","0","12","0","1","0","4","0","0","4","1","6","1","9","2499","2","13","5","1","CHRYSLER","VOYAGER CRD SE"
"2016010000790","2016","2","9","0","3","0","1","0","0","0","0","2","1","6","1","8","1599","1","9","4","1","HYUNDAI","MATRIX GSI  AUTO"
"2016010000792","2016","1","11","0","5","2","1","0","0","0","0","0","1","1","1","7","-1","-1","-1","2","1",\0,\0
"2016010000793","2016","1","8","0","18","0","0","0","0","0","0","3","1","6","1","8","1997","2","3","3","1","FORD","GALAXY ZETEC TDCI AUTO"
"2016010000794","2016","1","9","0","9","0","2","0","0","0","0","1","1","6","2","8","1498","1","15","6","1","NISSAN","ALMERA SPORT"
"2016010000797","2016","1","3","0","18","0","0","1","0","0","0","1","1","6","1","8","125","1","-1","2","1","SYM","AZ SYMPHONY SR 125"
"2016010000797","2016","2","9","0","5","0","0","0","0","0","0","2","2","2","1","9","5998","1","9","2","1","BENTLEY","CONTINGNTAL GTC AUTO"
"2016010000798","2016","1","3","0","15","0","1","0","0","0","0","1","1","6","1","5","125","1","1","3","1","Honda","WW 125 EX2-F"
"2016010000798","2016","2","9","0","3","0","1","0","0","0","0","2","2","3","2","7","1968","2","2","5","1","AUDI","Q3 S LINE TDI QUATTRO S-A"
"2016010000798","2016","3","3","0","4","0","1","0","4","0","0","2","1","2","1","6","125","1","-1","3","1","Piaggio","MEDLEY 125"
"2016010000800","2016","1","9","0","10","0","2","0","0","0","0","2","1","6","2","5","998","1","6","7","1","TOYOTA","AYGO BLUE VVT-I"
"2016010000800","2016","2","9","0","18","0","8","0","0","0","0","1","1","6","1","6","1797","8","5","10","1","TOYOTA","PRIUS T4 VVT-I CVT"
"2016010000801","2016","1","9","0","18","0","1","0","0","0","0","1","1","6","1","9","3993","1","-1","8","1","AUDI","S7 TFSI QUATTRO S-A"
"2016010000802","2016","1","9","0","11","0","0","0","0","0","0","2","1","2","1","6","-1","-1","-1","-1","1",\0,\0
"2016010000802","2016","2","4","0","18","0","0","0","0","0","0","3","1","2","1","6","-1","-1","-1","-1","-1",\0,\0
"2016010000803","2016","1","8","0","9","0","5","0","0","0","0","3","1","6","1","7","1598","1","2","2","1","VAUXHALL","ZAFIRA EXCLUSIV"
"2016010000803","2016","2","3","0","18","0","1","1","0","0","0","2","1","6","1","6","124","1","2","4","1","Piaggio","VESPA PRIMAVERA 125 3V"
"2016010000803","2016","3","8","0","18","0","1","0","0","0","0","3","1","2","1","7","1995","2","-1","3","1","BMW","520D SE AUTO"
"2016010000804","2016","1","9","0","3","0","1","0","0","0","0","2","1","6","1","6","2685","2","12","3","1","MERCEDES","E270 CDI ELEGANCE AUTO"
"2016010000804","2016","2","9","0","18","0","1","0","0","0","0","1","1","1","1","-1","-1","-1","-1","3","1","FORD","FIESTA ECONETIC TECH TDCI"
"2016010000805","2016","1","9","0","10","0","1","0","0","0","0","1","1","6","2","6","1997","2","14","4","1","CITROEN","Missing"
"2016010000805","2016","2","1","0","18","4","1","0","0","0","0","1","1","2","1","6","-1","-1","-1","-1","-1",\0,\0
"2016010000806","2016","1","8","0","4","0","2","0","0","0","0","2","1","1","1","9","2148","2","7","1","1","MERCEDES","VITO 111 CDI TAXI RWS A"
"2016010000806","2016","2","3","0","18","0","2","0","0","0","0","1","1","6","1","6","125","1","10","3","1","HONDA","CORSARO 1200"
"2016010000808","2016","1","9","0","2","0","0","0","0","0","0","4","1","6","3","-1","2993","2","9","-1","-1","BMW","X3 D SE A"
"2016010000808","2016","2","1","0","18","0","0","0","4","1","0","4","1","1","1","7","-1","-1","-1","5","1",\0,\0
"2016010000809","2016","1","9","0","18","0","1","0","0","0","0","1","1","6","2","9","1390","1","5","3","1","SEAT","IBIZA CHILL"
"2016010000809","2016","2","2","0","9","0","2","0","0","0","0","4","1","1","1","6","-1","-1","-1","3","1",\0,\0
"2016010000810","2016","1","19","0","18","0","1","0","0","0","0","4","1","6","1","8","1817","1","30","4","1","BEDFORD","Missing"
"2016010000811","2016","1","9","0","2","0","1","0","8","0","0","3","1","6","3","-1","2793","1","16","-1","-1","BMW","728I AUTO"
"2016010000811","2016","2","1","0","18","0","1","0","8","0","0","1","1","6","2","6","-1","-1","-1","1","1",\0,\0
"2016010000812","2016","1","2","0","18","0","8","1","0","0","0","1","1","6","1","6","-1","-1","-1","-1","-1",\0,\0
"2016010000813","2016","1","9","0","18","0","3","0","0","0","0","4","1","6","3","-1","-1","-1","-1","-1","-1",\0,\0
"2016010000814","2016","1","9","0","1","0","0","0","0","0","0","2","1","6","2","10","-1","-1","-1","-1","1",\0,\0
"2016010000815","2016","1","9","0","4","0","1","0","0","0","0","4","1","6","1","8","1900","2","18","6","1","VOLKSWAGEN","Missing"
"2016010000815","2016","2","1","0","15","0","1","0","0","0","0","4","1","6","1","7","-1","-1","-1","3","1",\0,\0
"2016010000816","2016","1","9","0","4","0","1","0","0","0","0","2","1","6","2","6","1997","2","10","5","1","FORD","FOCUS ZETEC CLIMATE TDCI"
"2016010000816","2016","2","9","0","18","0","1","0","0","0","0","1","1","6","1","7","1598","2","5","7","1","VOLKSWAGEN","GOLF MATCH TDI BLUETECH"
"2016010000818","2016","1","8","0","9","0","8","0","0","0","0","0","1","6","1","5","-1","-1","-1","-1","1",\0,\0
"2016010000818","2016","2","2","5","18","0","8","0","0","0","0","0","1","1","1","4","-1","-1","-1","-1","1",\0,\0
"2016010000819","2016","1","9","0","7","0","6","0","0","0","0","1","1","6","2","9","1360","1","16","4","1","PEUGEOT","206 LX"
"2016010000819","2016","2","1","0","18","0","1","5","0","1","0","4","1","6","2","7","-1","-1","-1","2","1",\0,\0
"2016010000820","2016","1","9","0","18","0","8","0","11","0","0","1","1","6","2","8","1499","1","1","9","3","MINI","COOPER AUTO"
"2016010000823","2016","1","9","0","18","0","8","0","0","0","0","1","2","6","2","6","-1","-1","-1","-1","-1",\0,\0
"2016010000824","2016","1","20","4","15","0","3","0","4","0","0","4","1","1","1","7","-1","-1","-1","3","1","MERCEDES","Missing"
"2016010000824","2016","2","9","0","2","0","3","0","4","0","0","2","1","6","3","-1","2295","1","14","-1","-1","FORD","GALAXY LX 16V"
"2016010000825","2016","1","3","0","18","0","1","0","0","0","0","1","1","6","1","4","124","1","7","1","1","YAMAHA","NXC 125 CYGNUS"
"2016010000825","2016","2","9","0","9","0","8","0","0","0","0","1","1","6","1","5","1995","1","13","4","1","BMW","318CI SPORT COUPE"
"2016010000828","2016","1","20","0","6","0","1","0","0","0","0","0","1","1","1","7","6692","2","5","-1","-1","DAF TRUCKS","Missing"
"2016010000830","2016","1","8","0","18","0","1","0","0","0","0","2","2","1","1","8","1995","2","5","2","1","BMW","320D EFFICIENTDYNAMICS"
"2016010000830","2016","2","9","0","18","0","8","0","0","0","0","1","1","6","3","-1","-1","-1","-1","-1","-1",\0,\0
